Index,Time,ax,ay,(computedVelocity).x,(computedVelocity).y,heading,((((aruwsrc::standard::DriversSingleton::drivers).opticalFlow).processedMessage).payload).optical_flow_quality
0,0.000000,0.0485556126,0.0922264382,0,0,180.270309,68
1,0.009998,-0.0352414474,0.0180061888,0,0,180.269653,68
2,0.019995,-0.0615776666,0.0275829956,-0.856000066,0,180.269257,67
3,0.029985,0.14911209,0.0443424061,-0.856000066,0,180.270905,67
4,0.040004,-0.0472124554,-0.0155126359,0,0,180.271957,66
5,0.050005,0.041373007,0.0539192148,0,0,180.271439,66
6,0.060005,-0.116644301,-0.0442430563,0,-0.211999997,180.270782,62
7,0.070001,-0.0472124554,-0.00354162743,0,-0.211999997,180.26915,62
8,0.081043,0.0126425875,-0.0394546539,1.08000004,0,180.269104,62
9,0.089979,-0.0807312801,0.0802554339,1.08000004,0,180.271271,62
10,0.100002,0.0581324212,0.00842938107,0.428000033,0.214000016,180.273651,62
11,0.111024,-0.123826906,0.111380056,0.428000033,0.214000016,180.276642,62
12,0.119984,0.00785418414,-0.0777618811,0,0,180.274673,62
13,0.130004,0.0509498157,0.0371598005,0,0,180.271103,62
14,0.139983,0.0485556126,-0.130434319,0,-0.428000033,180.268997,63
15,0.149997,-0.0520008579,0.149687275,0,-0.428000033,180.27005,63
16,0.159998,-0.0567892604,-0.0298778452,0,0.214000016,180.271591,63
17,0.169998,-0.0687602684,0.0874380395,0,0.214000016,180.271423,63
18,0.180004,0.0581324212,-0.0490314588,0.214000016,0.214000016,180.271378,63
19,0.189983,-0.152557328,0.0467366092,0.214000016,0.214000016,180.270615,63
20,0.199995,0.165871501,-0.0562140644,-0.428000033,0.214000016,180.267776,63
21,0.211006,-0.018482035,-0.0107242325,-0.428000033,0.214000016,180.2659,63
22,0.219996,0.163477302,-0.0945212916,0.428000033,0,180.266708,63
23,0.229998,-0.0304530431,0.0467366092,0.428000033,0,180.269958,63
24,0.239976,-0.075942874,-0.0825502798,0,-0.428000033,180.271011,63
25,0.249996,0.029401999,0.0850438327,0,-0.428000033,180.268661,63
26,0.260018,0.0222193953,-0.0250894427,0,0,180.266312,68
27,0.270002,-0.0448182523,-0.0203010384,0,0,180.265167,68
28,0.280001,0.0940454453,-0.087338686,1.07000005,0,180.266708,67
29,0.289980,-0.0496066548,0.0156119866,1.07000005,0,180.270187,67
30,0.300006,-0.0160878319,0.0658902228,0,0,180.271484,72
31,0.310004,0.000671579153,0.0299771968,0,0,180.269623,72
32,0.319984,-0.140586317,-0.0226952415,0.214000016,0.214000016,180.266541,71
33,0.330002,0.0988338515,-0.0466372594,0.214000016,0.214000016,180.264053,71
34,0.340006,-0.00651102606,0.0419482067,-0.64199996,-0.214000016,180.265106,69
35,0.349999,0.0892570391,-0.132828519,-0.64199996,-0.214000016,180.26738,69
36,0.360001,-0.0352414474,0.0132177845,0.214000016,0,180.267822,74
37,0.369979,-0.102279097,0.0634960234,0.214000016,0,180.265961,74
38,0.380003,-0.0328472443,-0.00593582913,0.428000033,0.214000016,180.264084,63
