Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y,(((drivers.opticalFlow).processedMessage).payload).optical_flow_quality,(computedVelocity).x,(computedVelocity).y
51,0.510022,-0.00796098728,0.00301764905,107,0,20,-0.00247800094,0.000917999481,69,0,0.0214000009
52,0.520017,0.0135868276,-0.0113475611,106,0,0,-0.00247800094,0.000960799458,68,0,0
53,0.530021,-0.029508803,0.0245654639,106,0,0,-0.00247800094,0.000960799458,68,0,0
54,0.540018,0.00401002122,0.000623447413,106,20,20,-0.00230840058,0.00113039941,68,0.0211999994,0.0211999994
55,0.550025,0.00640422292,-0.0161359645,106,20,20,-0.00209640013,0.00134239928,68,0.0211999994,0.0211999994
56,0.560024,0.0135868276,-0.00416495604,105,0,0,-0.00205400004,0.00138479925,68,0,0
57,0.570022,-0.00556678558,-0.0161359645,105,0,0,-0.00205400004,0.00138479925,68,0,0
58,0.580024,0.00401002122,0.0341422707,105,0,0,-0.00205400004,0.00138479925,73,0,0
59,0.590023,0.018375231,0.0293538682,105,0,0,-0.00205400004,0.00138479925,73,0,0
60,0.600020,-0.0247203987,-0.0137417624,105,20,40,-0.00188599993,0.00172079948,72,0.0209999997,0.0419999994
61,0.610001,-0.00556678558,-0.0400779806,105,20,40,-0.00167600007,0.00214079954,72,0.0209999997,0.0419999994
62,0.620017,-0.0199319962,0.014988658,104,-40,-40,-0.00196680031,0.00189199962,64,-0.0416000001,-0.0416000001
63,0.630016,-0.0558450222,0.0341422707,104,-40,-40,-0.00238279998,0.00147599936,64,-0.0416000001,-0.0416000001
64,0.640021,-0.0223261975,0.0221712627,103,0,20,-0.00246599992,0.00155759917,66,0,0.0205999985
65,0.650024,0.0135868276,0.0102002546,103,0,20,-0.00246599992,0.00176359899,66,0,0.0205999985
66,0.660019,0.0375288464,0.0317480713,104,20,20,-0.00229959958,0.00197119894,60,0.0208000001,0.0208000001
67,0.670024,-0.000778382237,0.0245654639,104,20,20,-0.00209159916,0.00217919936,60,0.0208000001,0.0208000001
68,0.680016,0.0111926263,0.0173828602,104,0,0,-0.00204999908,0.00222079945,66,0,0
69,0.690021,-0.0223261975,0.0245654639,104,0,0,-0.00204999908,0.00222079945,66,0,0
70,0.700016,0.0231636353,-0.0137417624,104,0,0,-0.00204999908,0.00222079945,66,0,0
71,0.710021,0.0231636353,-0.00416495604,104,0,0,-0.00204999908,0.00222079945,66,0,0
72,0.720016,0.00879842415,0.014988658,106,0,20,-0.00204999908,0.00239039981,66,0,0.0211999994
73,0.730015,-0.0486624166,0.00780605245,106,0,20,-0.00204999908,0.00260240026,66,0,0.0211999994
74,0.740015,-0.017537795,-0.0472605862,106,0,0,-0.00204999908,0.00264480035,71,0,0
75,0.749996,-0.0127493907,0.0102002546,106,0,0,-0.00204999908,0.00264480035,71,0,0
76,0.760017,0.0375288464,0.0485074818,106,40,0,-0.00171079929,0.00264480035,69,0.0423999988,0
77,0.770015,0.0327404402,-0.0281069726,106,40,0,-0.00128679955,0.00264480035,69,0.0423999988,0
78,0.780263,-0.00796098728,0.0173828602,106,0,-20,-0.00120199961,0.00247519999,74,0,-0.0211999994
79,0.790026,-0.0247203987,-0.0185301658,106,0,-20,-0.00120199961,0.00226319954,74,0,-0.0211999994
80,0.800023,-0.0223261975,-0.00895335898,104,-20,-40,-0.00136839948,0.00188799959,73,-0.0208000001,-0.0416000001
81,0.810025,0.0016158194,0.0317480713,104,-20,-40,-0.00157639931,0.00147199933,73,-0.0208000001,-0.0416000001
82,0.820019,0.018375231,0.0485074818,105,0,20,-0.00161799928,0.00155679916,72,0,0.0209999997
