Index,Time,ax,ay,distance,optical_flow_vel_x,optical_flow_vel_y,(initPos).x,(initPos).y,optical_flow_quality,(computedVelocity).x,(computedVelocity).y
0,0.000000,-0.0241966583,-0.0509122759,70,60,60,0.000419999997,0.000419999997,75,0.0419999994,0.0419999994
1,0.010006,-0.0265908595,-0.0365470685,62,-20,0,0.00073119998,0.000755999994,70,-0.0124000004,0
2,0.019976,-0.0337734669,-0.0844311044,62,-20,0,0.000607199909,0.000755999994,70,-0.0124000004,0
3,0.030003,-0.0194082558,-0.0461238734,62,-120,20,0.000359199854,0.000780800008,75,-0.0744000003,0.0124000004
4,0.040003,0.0548119992,-0.0461238734,62,-120,20,-0.000384800194,0.000904800079,75,-0.0744000003,0.0124000004
5,0.050002,-0.0529270805,-0.0437296741,61,0,0,-0.000980000244,0.00100400008,75,0,0
6,0.060002,0.00932216551,-0.0557006821,61,0,0,-0.000980000244,0.00100400008,75,0,0
7,0.069998,0.0308699813,-0.0724600926,60,20,0,-0.000956000236,0.00100400008,73,0.0119999992,0
8,0.080003,-0.0265908595,-0.0341528654,60,20,0,-0.000836000196,0.00100400008,73,0.0119999992,0
9,0.089999,-0.00504304469,-0.0772484988,61,-40,0,-0.000788800186,0.00100400008,73,-0.0244000014,0
10,0.100002,0.0141105689,-0.0868253037,61,-40,0,-0.0010328003,0.00100400008,73,-0.0244000014,0
11,0.110002,0.061994601,-0.0365470685,61,40,-20,-0.00117920036,0.000979600125,67,0.0244000014,-0.0122000007
12,0.119997,-0.0170140527,-0.0509122759,61,40,-20,-0.000935200253,0.000857600069,67,0.0244000014,-0.0122000007
13,0.129996,-0.00983144809,-0.0461238734,61,0,0,-0.000740000163,0.000760000024,73,0,0
14,0.140010,0.0141105689,-0.0341528654,61,0,0,-0.000740000163,0.000760000024,73,0,0
15,0.150003,0.0332641825,-0.0437296741,61,20,0,-0.000715600152,0.000760000024,66,0.0122000007,0
16,0.159999,0.0212931745,-0.0700658932,61,20,0,-0.000593600096,0.000760000024,66,0.0122000007,0
17,0.170002,0.0141105689,-0.0485180765,62,-20,0,-0.000520800066,0.000760000024,66,-0.0124000004,0
18,0.180005,-0.0146198515,-0.0772484988,62,-20,0,-0.000644800137,0.000760000024,66,-0.0124000004,0
19,0.190002,-0.000254641491,-0.0293644629,62,-20,0,-0.000768800208,0.000760000024,67,-0.0124000004,0
20,0.199998,0.0117163667,-0.0557006821,62,-20,0,-0.000892800279,0.000760000024,67,-0.0124000004,0
21,0.210006,0.0188989714,-0.098796308,61,0,0,-0.000992000336,0.000760000024,67,0,0
22,0.220002,0.0117163667,-0.0126050506,61,0,0,-0.000992000336,0.000760000024,67,0,0
23,0.230001,0.0548119992,-0.017393453,61,60,20,-0.000918800302,0.000784400036,71,0.0366000012,0.0122000007
24,0.240004,0.00692796381,-0.0820368975,61,60,20,-0.000552800135,0.000906400091,71,0.0366000012,0.0122000007
25,0.250006,-0.00504304469,-0.0317586623,61,-120,0,-0.000406400126,0.00100400008,71,-0.0732000023,0
26,0.260003,-0.0122256503,-0.0580948815,61,-120,0,-0.00113840029,0.00100400008,71,-0.0732000023,0
27,0.270003,0.00932216551,-0.0365470685,61,-380,-140,-0.00218760059,0.000833200058,71,-0.231800005,-0.0854000002
28,0.280001,-0.0122256503,-0.0461238734,61,-380,-140,-0.00450560031,-2.08000165e-05,71,-0.231800005,-0.0854000002
29,0.290111,0.00453376211,-0.0365470685,67,-20,0,-0.00638679974,-0.000704000064,71,-0.0134000005,0
30,0.299979,0.0188989714,-0.0365470685,67,-20,0,-0.00652080076,-0.000704000064,71,-0.0134000005,0
31,0.310004,-0.00743724639,-0.0628832877,66,-160,60,-0.00683920179,-0.000624800043,71,-0.105599992,0.0395999998
32,0.320001,-0.0122256503,-0.0293644629,66,-160,60,-0.00789520238,-0.00022880004,71,-0.105599992,0.0395999998
33,0.330006,0.00453376211,-0.0269702598,67,-60,20,-0.0088204015,0.000114799979,71,-0.0401999988,0.0134000005
34,0.339996,0.0212931745,-0.0341528654,67,-60,20,-0.00922240224,0.000248800003,71,-0.0401999988,0.0134000005
35,0.350001,-0.0194082558,-0.041335471,66,120,-20,-0.00938560255,0.000329600007,71,0.0791999996,-0.013199999
36,0.359998,0.0284757782,-0.0604890846,66,120,-20,-0.00859360117,0.00019760002,71,0.0791999996,-0.013199999
37,0.370001,-0.0146198515,-0.0221818574,66,-40,0,-0.00801280048,9.20000311e-05,77,-0.026399998,0
38,0.379997,0.0141105689,-0.0509122759,66,-40,0,-0.00827680249,9.20000311e-05,77,-0.026399998,0
39,0.390000,0.0236873757,-0.0341528654,66,-20,0,-0.0085144043,9.20000311e-05,75,-0.013199999,0
40,0.400004,0.0428409874,-0.0102108484,66,-20,0,-0.0086464053,9.20000311e-05,75,-0.013199999,0
41,0.410000,0.0404467881,-0.0317586623,67,180,0,-0.00851080567,9.20000311e-05,79,0.120600007,0
42,0.419980,-0.00743724639,-0.017393453,67,180,0,-0.00730480487,9.20000311e-05,79,0.120600007,0
43,0.429997,-0.00983144809,-0.0317586623,65,80,-20,-0.00623600511,6.60000296e-05,72,0.0519999973,-0.0129999993
44,0.440006,-0.00743724639,-0.0197876561,65,80,-20,-0.00571600581,-6.39999707e-05,72,0.0519999973,-0.0129999993
45,0.450004,-0.000254641491,-0.0269702598,66,-20,0,-0.00532640656,-0.00016799997,72,-0.013199999,0
46,0.459996,0.0117163667,-0.0724600926,66,-20,0,-0.00545840757,-0.00016799997,72,-0.013199999,0
47,0.470007,0.0165047701,-0.0437296741,65,0,-60,-0.00556400837,-0.000245999981,72,0,-0.0389999971
48,0.480000,0.050023593,-0.0365470685,65,0,-60,-0.00556400837,-0.000636000012,72,0,-0.0389999971
49,0.490000,-0.0409560688,-0.0700658932,66,60,-40,-0.00548480824,-0.00100080005,71,0.0395999998,-0.026399998
50,0.500004,-0.00504304469,-0.0724600926,66,60,-40,-0.00508880755,-0.00126480032,71,0.0395999998,-0.026399998
51,0.510003,0.00932216551,-0.0604890846,66,40,0,-0.00471920706,-0.00147600053,71,0.026399998,0
52,0.520006,0.0165047701,-0.00302824355,66,40,0,-0.00445520738,-0.00147600053,71,0.026399998,0
53,0.530001,0.038052585,-0.041335471,66,40,-20,-0.0041912077,-0.0015024005,66,0.026399998,-0.013199999
54,0.540146,0.00453376211,-0.0580948815,66,40,-20,-0.00392720802,-0.00163440034,66,0.026399998,-0.013199999
55,0.549999,0.0260815769,-0.0557006821,66,-40,20,-0.00376880821,-0.00171360024,66,0.026399998,0.013199999
56,0.560004,-0.00264884322,-0.0724600926,66,-40,20,-0.00398000795,-0.0015816004,66,-0.026399998,0.013199999
57,0.570001,0.00453376211,-0.0509122759,66,-20,40,-0.00424400764,-0.00147600053,67,-0.026399998,0.013199999
58,0.580003,-0.0241966583,-0.00781664718,66,-20,40,-0.00437600864,-0.00121200026,67,-0.013199999,0.026399998
59,0.590007,0.0284757782,-0.000634041848,64,-60,180,-0.00450800965,-0.000948000059,72,-0.013199999,0.026399998
60,0.599999,-0.00264884322,0.0161253698,64,-60,180,-0.00489201024,0.000204000011,72,-0.0384000018,0.115200005
61,0.609998,0.0165047701,-0.0365470685,64,0,-20,-0.00527601084,0.00135600008,72,-0.0384000018,0.115200005
62,0.620004,-0.0241966583,-0.0389412679,64,0,-20,-0.00527601084,0.00122800027,72,0,-0.0128000006
63,0.629997,0.0284757782,-0.0437296741,65,0,0,-0.00527601084,0.00110000046,72,0,-0.0128000006
64,0.639999,0.00213956018,-0.0341528654,65,0,0,-0.00527601084,0.00110000046,72,0,0
65,0.650001,0.00932216551,-0.0389412679,65,-20,0,-0.00527601084,0.00110000046,72,0,0
66,0.660004,-0.000254641491,-0.0389412679,65,-20,0,-0.00540601183,0.00110000046,72,-0.0129999993,0
67,0.670006,-0.0289850626,-0.0245760586,65,0,0,-0.00553601282,0.00110000046,67,-0.0129999993,0
68,0.679998,0.0212931745,-0.0341528654,65,0,0,-0.00553601282,0.00110000046,67,0,0
69,0.690003,0.0284757782,-0.041335471,65,-40,0,-0.00553601282,0.00110000046,69,0,0
70,0.700004,-0.00983144809,-0.0485180765,65,-40,0,-0.00579601247,0.00110000046,69,-0.0259999987,0
71,0.710004,0.00692796381,-0.017393453,64,0,0,-0.00605601212,0.00110000046,69,-0.0259999987,0
72,0.720004,-0.00504304469,-0.0509122759,64,0,0,-0.00605601212,0.00110000046,69,0,0
73,0.730004,-0.000254641491,-0.0580948815,65,0,-20,-0.00605601212,0.00110000046,75,0,0
74,0.739984,-0.0265908595,-0.0461238734,65,0,-20,-0.00605601212,0.000970000576,75,0,-0.0129999993
75,0.749999,0.0260815769,-0.000634041848,65,40,0,-0.00605601212,0.000840000459,75,0,-0.0129999993
76,0.759997,0.0308699813,-0.0604890846,65,40,0,-0.00579601247,0.000840000459,75,0.0259999987,0
77,0.769998,0.00213956018,-0.0317586623,66,-60,40,-0.00553601282,0.000840000459,74,0.0259999987,0
78,0.780000,-0.00504304469,-0.00781664718,66,-60,40,-0.0059320135,0.00110400061,74,-0.0395999998,0.026399998
79,0.790002,-0.0170140527,-0.017393453,65,-120,-40,-0.00632801419,0.00136800087,74,-0.0395999998,0.026399998
80,0.800006,-0.0289850626,0.00176015985,65,-120,-40,-0.00710801315,0.00110800064,74,-0.0779999942,-0.0259999987
81,0.810005,0.0141105689,-0.0557006821,64,-20,0,-0.00788801257,0.000848000578,74,-0.0779999942,-0.0259999987
82,0.819996,0.0117163667,-0.0365470685,64,-20,0,-0.00801601354,0.000848000578,74,-0.0128000006,0
83,0.829999,-0.00983144809,-0.0557006821,64,40,-20,-0.00814401451,0.000848000578,79,-0.0128000006,0
84,0.840002,0.0260815769,-0.074854292,65,40,-20,-0.00788401254,0.000718000461,79,0.0259999987,-0.0129999993
85,0.850006,-0.0313792638,0.0257021766,65,40,-20,-0.00762401242,0.000588000345,72,0.0259999987,-0.0129999993
86,0.860001,-0.00743724639,-0.0269702598,66,0,0,-0.00762401242,0.000588000345,72,0,0
87,0.869996,0.0284757782,-0.0437296741,66,0,0,-0.00762401242,0.000588000345,72,0,0
88,0.879999,-0.00743724639,-0.0197876561,66,0,0,-0.00762401242,0.000588000345,72,0,0
89,0.890094,0.0117163667,-0.0269702598,66,0,0,-0.00762401242,0.000588000345,72,0,0
90,0.899985,0.0165047701,-0.0820368975,66,-20,0,-0.00775601342,0.000588000345,67,-0.013199999,0
91,0.909999,-0.0433502719,-0.065277487,66,-20,0,-0.00788801443,0.000588000345,67,-0.013199999,0
92,0.920007,0.0188989714,-0.0509122759,66,-20,0,-0.00802001543,0.000588000345,67,-0.013199999,0
93,0.930000,0.0141105689,-0.0341528654,64,0,-20,-0.00802001543,0.000460000301,70,0,-0.0128000006
94,0.940005,0.0236873757,-0.0197876561,64,0,-20,-0.00802001543,0.000332000345,70,0,-0.0128000006
95,0.950002,-0.00983144809,-0.000634041848,65,-80,40,-0.00854001474,0.000592000317,70,-0.0519999973,0.0259999987
96,0.959997,-0.00264884322,-0.0245760586,65,-80,40,-0.00906001404,0.000852000259,70,-0.0519999973,0.0259999987
97,0.970002,0.00213956018,-0.0580948815,65,20,-40,-0.00893001538,0.000592000317,70,0.0129999993,-0.0259999987
98,0.980007,-0.0122256503,-0.0509122759,65,20,-40,-0.00880001672,0.000332000374,70,0.0129999993,-0.0259999987
99,0.989998,-0.00504304469,-0.0437296741,65,0,-20,-0.00880001672,0.000202000403,70,0,-0.0129999993
100,1.000001,0.0356583856,-0.0293644629,65,0,-20,-0.00880001672,7.20004173e-05,70,0,-0.0129999993
101,1.010001,-0.0265908595,-0.0916137099,66,-80,40,-0.00932801608,0.000336000405,71,-0.052799996,0.026399998
102,1.020007,0.00213956018,-0.0461238734,66,-80,40,-0.00985601544,0.000600000378,71,-0.052799996,0.026399998
103,1.030006,-0.00264884322,-0.0389412679,66,60,0,-0.00946001709,0.000600000378,66,0.0395999998,0
104,1.039998,0.0188989714,-0.065277487,66,60,0,-0.00906401873,0.000600000378,66,0.0395999998,0
105,1.050004,-0.0409560688,-0.00542244548,65,0,-60,-0.00906401873,0.000210000333,67,0,-0.0389999971
106,1.060005,-0.000254641491,-0.00302824355,65,0,-60,-0.00906401873,-0.000179999653,67,0,-0.0389999971
107,1.070004,0.00213956018,-0.0509122759,65,-160,-40,-0.0101040173,-0.000439999625,63,-0.103999995,-0.0259999987
108,1.079999,0.00692796381,-0.0676716864,65,-160,-40,-0.0111440159,-0.000699999568,63,-0.103999995,-0.0259999987
109,1.089979,-0.0122256503,-0.053306479,66,-20,20,-0.0112760169,-0.000567999436,70,-0.013199999,0.013199999
110,1.100001,-0.000254641491,-0.0102108484,66,-20,20,-0.0114080179,-0.000435999362,70,-0.013199999,0.013199999
111,1.109999,0.00692796381,-0.0485180765,66,-20,-20,-0.011540019,-0.000567999436,70,-0.013199999,-0.013199999
112,1.120001,-0.00264884322,-0.0940079093,66,-20,-20,-0.01167202,-0.000699999568,70,-0.013199999,-0.013199999
113,1.130001,0.00692796381,-0.0604890846,65,20,-80,-0.0115420213,-0.00121999951,70,0.0129999993,-0.0519999973
114,1.140004,0.0117163667,-0.0676716864,65,20,-80,-0.0114120226,-0.0017399994,70,0.0129999993,-0.0519999973
115,1.149997,-0.0194082558,-0.0604890846,65,40,-60,-0.0112040211,-0.00205199933,72,0.0259999987,-0.0389999971
116,1.160005,0.0188989714,-0.041335471,65,40,-60,-0.0109440191,-0.0024419988,72,0.0259999987,-0.0389999971
117,1.169997,-0.0122256503,-0.0389412679,64,-60,100,-0.0111992173,-0.00200799853,72,-0.0384000018,0.064000003
118,1.180005,-0.0409560688,-0.0676716864,64,-60,100,-0.0115832156,-0.00136799831,72,-0.0384000018,0.064000003
119,1.189998,-0.0337734669,-0.0317586623,64,-120,100,-0.0122744162,-0.000727998209,77,-0.0768000036,0.064000003
120,1.199999,0.0117163667,-0.00302824355,64,-120,100,-0.0130424174,-8.79981671e-05,77,-0.0768000036,0.064000003
121,1.210007,-0.000254641491,-0.0221818574,65,80,-80,-0.0127800182,-0.000375998177,76,0.0519999973,-0.0519999973
122,1.220253,0.0188989714,-0.0149992518,65,80,-80,-0.012156019,-0.000999998068,76,0.0519999973,-0.0519999973
123,1.230002,0.0188989714,-0.0389412679,65,0,-20,-0.012156019,-0.00110399793,76,0,-0.0129999993
124,1.240005,0.0260815769,-0.0269702598,65,0,-20,-0.012156019,-0.00123399775,76,0,-0.0129999993
125,1.249998,0.0236873757,-0.0293644629,64,0,0,-0.012156019,-0.00125999772,73,0,0
126,1.260006,-0.00743724639,-0.041335471,64,0,0,-0.012156019,-0.00125999772,73,0,0
127,1.270003,-0.0170140527,-0.065277487,66,40,-80,-0.0119448174,-0.00168239768,73,0.026399998,-0.052799996
128,1.280002,0.0404467881,-0.0604890846,66,40,-80,-0.0116808154,-0.00221039797,73,0.026399998,-0.052799996
129,1.290003,-0.0553212799,-0.0628832877,66,-40,-20,-0.0118392166,-0.00242159795,73,-0.026399998,-0.013199999
130,1.299996,-0.00743724639,-0.0389412679,66,-40,-20,-0.0121032186,-0.00255359779,73,-0.026399998,-0.013199999
131,1.310001,0.0236873757,-0.0509122759,66,-40,-20,-0.0123672206,-0.00268559763,73,-0.026399998,-0.013199999
132,1.319997,-0.00504304469,-0.074854292,65,-20,-20,-0.0125240199,-0.00281599746,76,-0.0129999993,-0.0129999993
133,1.330000,-0.00983144809,-0.017393453,65,-20,-20,-0.0126540186,-0.00294599729,76,-0.0129999993,-0.0129999993
134,1.339999,0.0260815769,-0.00302824355,65,-20,-20,-0.0127840172,-0.00307599711,76,-0.0129999993,-0.0129999993
135,1.349999,0.00692796381,-0.0341528654,66,60,0,-0.0124932183,-0.00310199708,76,0.0395999998,0
136,1.360006,0.0141105689,-0.0676716864,66,60,0,-0.0120972199,-0.00310199708,76,0.0395999998,0
137,1.370007,0.0236873757,-0.0437296741,66,60,0,-0.0117012216,-0.00310199708,76,0.0395999998,0
138,1.380001,-0.0146198515,-0.0724600926,65,100,-40,-0.0111020235,-0.0033099968,71,0.0649999976,-0.0259999987
139,1.390006,0.0165047701,-0.0580948815,65,100,-40,-0.0104520256,-0.00356999645,71,0.0649999976,-0.0259999987
140,1.400005,0.0165047701,-0.0365470685,65,100,-40,-0.00980202761,-0.0038299961,71,0.0649999976,-0.0259999987
141,1.410003,0.0165047701,-0.0365470685,66,-60,0,-0.0099888267,-0.00388199603,68,-0.0395999998,0
142,1.420000,-0.0241966583,-0.0700658932,66,-60,0,-0.0103848251,-0.00388199603,68,-0.0395999998,0
143,1.430002,0.0284757782,-0.0796426982,66,-60,0,-0.0107808234,-0.00388199603,68,-0.0395999998,0
144,1.440007,-0.0122256503,-0.0293644629,65,0,80,-0.0108600231,-0.00346599566,71,0,0.0519999973
145,1.450006,-0.0170140527,-0.0317586623,65,0,80,-0.0108600231,-0.00294599519,71,0,0.0519999973
146,1.459999,-0.00504304469,-0.00302824355,65,0,80,-0.0108600231,-0.00242599472,71,0,0.0519999973
147,1.470002,0.00213956018,-0.0796426982,66,-20,180,-0.0109656239,-0.0013715945,68,-0.013199999,0.118799999
148,1.479998,0.00453376211,-0.0604890846,66,-20,180,-0.0110976249,-0.000183594413,68,-0.013199999,0.118799999
149,1.490000,-0.0337734669,-0.017393453,66,-20,180,-0.0112296259,0.00100440567,68,-0.013199999,0.118799999
150,1.499982,0.00692796381,-0.0700658932,65,0,40,-0.0112560261,0.00145000592,66,0,0.0259999987
151,1.510006,-0.0289850626,-0.041335471,65,0,40,-0.0112560261,0.00171000615,66,0,0.0259999987
152,1.519999,0.00692796381,-0.0389412679,65,0,40,-0.0112560261,0.00197000639,66,0,0.0259999987
153,1.530004,-0.045744475,-0.0485180765,65,0,0,-0.0112560261,0.00202200632,69,0,0
154,1.539996,-0.00264884322,-0.0389412679,65,0,0,-0.0112560261,0.00202200632,69,0,0
155,1.550000,0.0141105689,-0.0389412679,65,0,0,-0.0112560261,0.00202200632,69,0,0
156,1.560003,0.00932216551,-0.0293644629,65,-160,240,-0.012088025,0.00327000651,71,-0.103999995,0.155999988
157,1.569996,-0.00983144809,-0.053306479,65,-160,240,-0.0131280236,0.00483000651,71,-0.103999995,0.155999988
158,1.580000,0.0356583856,-0.0724600926,65,-160,420,-0.0141680222,0.00732600642,70,-0.103999995,0.273000002
159,1.589998,-0.0194082558,-0.0389412679,65,-160,420,-0.0152080208,0.0100560067,70,-0.103999995,0.273000002
160,1.600001,0.00692796381,-0.0604890846,65,20,180,-0.0153120216,0.0115380082,68,0.0129999993,0.116999999
161,1.609999,0.00692796381,-0.0485180765,65,20,180,-0.0151820229,0.0127080102,68,0.0129999993,0.116999999
162,1.620006,-0.00983144809,-0.0389412679,65,-20,0,-0.0152600221,0.0129420105,67,-0.0129999993,0
163,1.630039,0.0476293936,-0.0604890846,65,-20,0,-0.0153900208,0.0129420105,67,-0.0129999993,0
164,1.640005,-0.0122256503,-0.0365470685,65,20,-40,-0.0153120216,0.012734009,67,0.0129999993,-0.0259999987
165,1.650002,-0.0146198515,-0.0365470685,65,20,-40,-0.0151820229,0.012474007,67,0.0129999993,-0.0259999987
166,1.660006,-0.0337734669,-0.0892195031,66,20,-20,-0.0150504224,0.0123164058,67,0.013199999,-0.013199999
167,1.670000,0.0428409874,0.0209137741,66,20,-20,-0.0149184214,0.0121844048,67,0.013199999,-0.013199999
168,1.679998,0.0117163667,-0.0341528654,65,140,220,-0.0141640212,0.013302004,73,0.0909999907,0.142999992
169,1.690006,-0.0194082558,-0.0245760586,65,140,220,-0.0132540213,0.0147320032,73,0.0909999907,0.142999992
170,1.700002,0.0188989714,-0.0317586623,66,100,100,-0.012544021,0.0155460034,71,0.0659999996,0.0659999996
171,1.710005,0.0188989714,-0.0245760586,66,100,100,-0.0118840206,0.0162060037,71,0.0659999996,0.0659999996
172,1.720000,0.0308699813,-0.0149992518,63,0,0,-0.0117520206,0.0163380038,70,0,0
173,1.729996,-0.0313792638,-0.0269702598,63,0,0,-0.0117520206,0.0163380038,70,0,0
174,1.740004,-0.00743724639,-0.0628832877,64,0,20,-0.0117520206,0.0164404046,64,0,0.0128000006
175,1.750000,0.0308699813,-0.017393453,64,0,20,-0.0117520206,0.0165428054,64,0,0.0128000006
176,1.760005,-0.0146198515,-0.0197876561,65,-100,-100,-0.0121420193,0.016204007,64,-0.0649999976,-0.0649999976
177,1.769997,-0.0313792638,-0.0461238734,65,-100,-100,-0.0127920173,0.015554009,64,-0.0649999976,-0.0649999976
178,1.780006,0.0356583856,-0.0557006821,66,60,-100,-0.0128144175,0.0148980096,64,0.0395999998,-0.0659999996
179,1.789998,0.0188989714,-0.0245760586,66,60,-100,-0.0124184191,0.0142380092,64,0.0395999998,-0.0659999996
180,1.800003,-0.0146198515,-0.00542244548,62,120,-100,-0.0118136192,0.013602009,64,0.0744000003,-0.061999999
181,1.809999,0.0165047701,-0.0221818574,62,120,-100,-0.0110696182,0.012982009,64,0.0744000003,-0.061999999
182,1.820001,0.0212931745,-0.0461238734,65,0,0,-0.0107720178,0.012734009,64,0,0
183,1.830002,0.0284757782,-0.0341528654,65,0,0,-0.0107720178,0.012734009,64,0,0
184,1.840001,-0.00264884322,-0.0557006821,64,20,0,-0.0106952172,0.012734009,60,0.0128000006,0
185,1.849997,-0.0146198515,-0.0293644629,64,20,0,-0.0105672162,0.012734009,60,0.0128000006,0
186,1.860001,-0.0122256503,-0.053306479,66,-20,20,-0.0105952164,0.0128132096,67,-0.013199999,0.013199999
187,1.870001,0.00453376211,-0.065277487,66,-20,20,-0.0107272174,0.0129452106,67,-0.013199999,0.013199999
188,1.880007,0.0141105689,-0.0221818574,63,0,0,-0.0107800178,0.012998011,67,0,0
189,1.890004,0.00692796381,-0.0126050506,63,0,0,-0.0107800178,0.012998011,67,0,0
190,1.900005,-0.0170140527,-0.0102108484,64,0,-20,-0.0107800178,0.0129212104,70,0,-0.0128000006
191,1.910003,-0.0122256503,-0.074854292,64,0,-20,-0.0107800178,0.0127932094,70,0,-0.0128000006
192,1.920129,-0.0194082558,-0.0604890846,64,0,0,-0.0107800178,0.012742009,70,0,0
193,1.929985,-0.00983144809,-0.0317586623,64,0,0,-0.0107800178,0.012742009,70,0,0
194,1.940007,0.00213956018,-0.0149992518,64,0,0,-0.0107800178,0.012742009,70,0,0
195,1.949997,0.0356583856,-0.0604890846,64,0,0,-0.0107800178,0.012742009,70,0,0
196,1.960001,-0.00743724639,-0.053306479,64,0,0,-0.0107800178,0.012742009,70,0,0
197,1.970005,0.038052585,-0.0221818574,64,0,0,-0.0107800178,0.012742009,70,0,0
198,1.979997,-0.0289850626,-0.0461238734,64,0,0,-0.0107800178,0.012742009,70,0,0
199,1.990002,0.0141105689,-0.0293644629,64,0,0,-0.0107800178,0.012742009,70,0,0
200,2.000005,-0.00264884322,-0.0389412679,64,0,0,-0.0107800178,0.012742009,70,0,0
201,2.010004,0.00213956018,-0.0269702598,64,0,0,-0.0107800178,0.012742009,70,0,0
202,2.019997,0.0165047701,-0.0580948815,64,-40,0,-0.010933619,0.012742009,70,-0.0256000012,0
203,2.030000,-0.00264884322,-0.0868253037,64,-40,0,-0.0111896209,0.012742009,70,-0.0256000012,0
204,2.039998,0.0404467881,-0.0293644629,63,0,0,-0.0112920217,0.012742009,74,0,0
205,2.050001,0.0117163667,-0.0580948815,63,0,0,-0.0112920217,0.012742009,74,0,0
206,2.060006,0.0117163667,-0.041335471,64,0,20,-0.0112920217,0.0128188096,73,0,0.0128000006
207,2.070002,0.00932216551,-0.0437296741,64,0,20,-0.0112920217,0.0129468106,73,0,0.0128000006
208,2.079997,0.0404467881,-0.0197876561,64,0,0,-0.0112920217,0.012998011,73,0,0
209,2.089977,-0.00743724639,-0.0509122759,64,0,0,-0.0112920217,0.012998011,73,0,0
210,2.099997,0.00453376211,-0.0437296741,65,0,0,-0.0112920217,0.012998011,74,0,0
211,2.110002,0.0117163667,-0.0437296741,65,0,0,-0.0112920217,0.012998011,74,0,0
212,2.120001,-0.00743724639,-0.0604890846,65,-20,20,-0.0113960207,0.0131020099,67,-0.0129999993,0.0129999993
213,2.130006,0.0117163667,-0.0485180765,65,-20,20,-0.0115260193,0.0132320086,67,-0.0129999993,0.0129999993
214,2.139997,-0.0241966583,-0.017393453,65,0,20,-0.011552019,0.0133620072,72,0,0.0129999993
215,2.149997,0.0117163667,-0.0820368975,65,0,20,-0.011552019,0.0134920059,72,0,0.0129999993
216,2.160000,0.0188989714,-0.0341528654,65,0,0,-0.011552019,0.0135440053,65,0,0
217,2.169998,-0.000254641491,-0.0604890846,65,0,0,-0.011552019,0.0135440053,65,0,0
218,2.180004,0.00453376211,-0.0700658932,65,-20,0,-0.011656018,0.0135440053,65,-0.0129999993,0
219,2.190001,-0.0146198515,-0.0485180765,65,-20,0,-0.0117860166,0.0135440053,65,-0.0129999993,0
220,2.200005,0.0643888041,-0.0557006821,65,-320,140,-0.0134760179,0.0142720053,64,-0.207999989,0.0909999907
221,2.210001,-0.000254641491,-0.0269702598,65,-320,140,-0.0155560197,0.0151820052,64,-0.207999989,0.0909999907
222,2.219997,-0.00504304469,-0.0149992518,65,-120,100,-0.0165960211,0.0158840045,64,-0.0779999942,0.0649999976
223,2.230004,-0.00264884322,-0.0293644629,65,-120,100,-0.0173760224,0.0165340025,64,-0.0779999942,0.0649999976
224,2.240005,-0.00743724639,-0.0341528654,65,0,40,-0.0175320227,0.0168719999,64,0,0.0259999987
225,2.250004,-0.0361676663,-0.0365470685,65,0,40,-0.0175320227,0.0171319973,64,0,0.0259999987
226,2.260003,-0.0146198515,0.00654856302,66,0,0,-0.0175320227,0.0171839967,64,0,0
227,2.270005,-0.0265908595,-0.0461238734,66,0,0,-0.0175320227,0.0171839967,64,0,0
228,2.279999,0.0236873757,-0.0341528654,65,20,-40,-0.01742802,0.0169759989,65,0.0129999993,-0.0259999987
229,2.289997,0.0596004017,-0.053306479,65,20,-40,-0.0172980167,0.0167160016,65,0.0129999993,-0.0259999987
230,2.299997,0.0308699813,0.00415436132,63,80,-20,-0.016868813,0.0165632032,65,0.0504000001,-0.0126
231,2.309976,-0.0601096824,-0.0557006821,63,80,-20,-0.0163648091,0.0164372046,65,0.0504000001,-0.0126
232,2.320005,-0.0241966583,-0.0485180765,66,0,0,-0.0162640084,0.0164120048,65,0,0
233,2.330003,-0.00743724639,-0.0485180765,66,0,0,-0.0162640084,0.0164120048,65,0,0
234,2.340003,-0.00264884322,-0.0389412679,66,60,20,-0.0160264093,0.0164912026,60,0.0395999998,0.013199999
235,2.350001,-0.00983144809,0.0113369664,66,60,20,-0.015630411,0.016623199,60,0.0395999998,0.013199999
236,2.359998,0.00932216551,-0.0604890846,66,20,0,-0.015392811,0.0166759975,61,0.013199999,0
237,2.370000,0.0188989714,-0.065277487,66,20,0,-0.01526081,0.0166759975,61,0.013199999,0
238,2.380002,0.00692796381,-0.0676716864,65,-40,-20,-0.0153640108,0.0165979955,67,-0.0259999987,-0.0129999993
239,2.389997,0.0236873757,-0.0461238734,65,-40,-20,-0.0156240128,0.0164679922,67,-0.0259999987,-0.0129999993
240,2.400001,0.0428409874,-0.074854292,66,-20,0,-0.0158072095,0.0164159909,67,-0.013199999,0
241,2.409997,0.0236873757,-0.0341528654,66,-20,0,-0.0159392059,0.0164159909,67,-0.013199999,0
242,2.419996,0.0308699813,-0.0293644629,65,0,20,-0.0159920044,0.0164939929,73,0,0.0129999993
243,2.430002,0.0356583856,-0.0389412679,65,0,20,-0.0159920044,0.0166239962,73,0,0.0129999993
244,2.440006,0.0476293936,-0.0509122759,65,80,-20,-0.015680002,0.0165979955,68,0.0519999973,-0.0129999993
245,2.450002,0.0260815769,-0.041335471,65,80,-20,-0.0151600027,0.0164679922,68,0.0519999973,-0.0129999993
