Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y,(((drivers.opticalFlow).processedMessage).payload).optical_flow_quality,(computedVelocity).x,(computedVelocity).y
147,1.469979,0.0160633009,0.0282144696,68,0,0,-0.00148361456,0.00484038424,68,0,0
148,1.479997,-0.0150613207,0.0186376628,68,-20,0,-0.00156521448,0.00484038424,69,-0.0136000011,0
149,1.489979,0.0112748975,0.0138492603,68,-20,0,-0.00170121435,0.00484038424,69,-0.0136000011,0
150,1.499974,-0.0222439263,0.0306086726,68,0,20,-0.0017556143,0.00492198486,75,0,0.0136000011
151,1.509975,0.00409229239,-0.0196695644,68,0,20,-0.0017556143,0.00505798589,75,0,0.0136000011
152,1.519991,0.0256401077,0.0138492603,69,0,0,-0.0017556143,0.00511238631,74,0,0
153,1.529973,0.00888069626,0.0138492603,69,0,0,-0.0017556143,0.00511238631,74,0,0
154,1.539975,-0.000696110772,0.0210318659,68,-40,0,-0.00191881449,0.00511238631,74,-0.0272000022,0
155,1.549992,-0.000696110772,0.0186376628,68,-40,0,-0.00219081435,0.00511238631,74,-0.0272000022,0
156,1.559991,-0.0126671195,-0.0100927567,68,0,20,-0.0022452143,0.00522118714,73,0,0.0136000011
157,1.569998,-0.0318207331,0.0114550581,68,0,20,-0.0022452143,0.00535718817,73,0,0.0136000011
158,1.579974,-0.000696110772,0.0473680831,68,80,40,-0.00191881403,0.00557478843,71,0.0544000044,0.0272000022
159,1.589991,-0.0270323288,0.0832811072,68,80,40,-0.00137481396,0.00584678818,71,0.0544000044,0.0272000022
160,1.599974,0.0471879244,-0.000515950145,68,20,0,-0.00115721405,0.00590118812,72,0.0136000011,0
161,1.609950,0.00888069626,0.00187825155,68,20,0,-0.00102121418,0.00590118812,72,0.0136000011,0
162,1.620000,-0.0126671195,0.0282144696,67,20,0,-0.000886414084,0.00590118812,72,0.0134000005,0
163,1.629972,-0.017455522,-0.0196695644,67,20,0,-0.000752413936,0.00590118812,72,0.0134000005,0
164,1.639977,-0.0437917411,0.00427245302,67,-100,-40,-0.00110081397,0.0057403883,76,-0.0670000017,-0.026800001
165,1.649975,-0.0318207331,0.0258202683,67,-100,-40,-0.00177081383,0.00547238858,76,-0.0670000017,-0.026800001
166,1.659999,0.00409229239,-0.0244579669,67,-100,-60,-0.00244081416,0.00509718806,76,-0.0670000017,-0.0401999988
167,1.669972,-0.0078787161,-0.0292463712,67,-100,-60,-0.00311081461,0.00469518732,76,-0.0670000017,-0.0401999988
168,1.679973,-0.0126671195,0.0234260671,67,0,0,-0.00337881478,0.00453438703,75,0,0
169,1.689975,0.0112748975,-0.0172753613,67,0,0,-0.00337881478,0.00453438703,75,0,0
170,1.699997,-0.041397538,-0.0148811601,67,-20,-20,-0.00348601467,0.00442718621,76,-0.0134000005,-0.0134000005
171,1.709993,0.0184575021,-0.00291015184,67,-20,-20,-0.00362001453,0.00429318519,76,-0.0134000005,-0.0134000005
172,1.719970,-0.0102729173,-0.0124869589,68,-200,80,-0.0047348151,0.00470158458,71,-0.136000007,0.0544000044
173,1.729990,0.0256401077,0.0593390912,68,-200,80,-0.00609481614,0.00524558406,71,-0.136000007,0.0544000044
174,1.739972,-0.017455522,0.00906085689,68,-20,0,-0.00647561718,0.00535438396,77,-0.0136000011,0
175,1.749974,0.00888069626,0.0138492603,68,-20,0,-0.00661161821,0.00535438396,77,-0.0136000011,0
176,1.760000,-0.00309031247,0.0234260671,68,-280,220,-0.00816201884,0.00655118376,71,-0.190400004,0.149600014
177,1.769972,0.0400053188,0.00666665472,68,-280,220,-0.0100660194,0.00804718398,71,-0.190400004,0.149600014
178,1.780009,0.0112748975,-0.0148811601,68,-100,0,-0.0109908199,0.00834638439,71,-0.0680000037,0
179,1.789976,0.0160633009,0.0138492603,68,-100,0,-0.0116708204,0.00834638439,71,-0.0680000037,0
180,1.799989,0.0160633009,-0.00291015184,67,-80,-140,-0.0122356201,0.00759598427,67,-0.0536000021,-0.0938000008
181,1.810001,-0.0078787161,0.00906085689,67,-80,-140,-0.0127716195,0.00665798411,67,-0.0536000021,-0.0938000008
182,1.819997,0.0376111157,0.033002872,68,0,-120,-0.0128788194,0.00581758469,68,0,-0.0816000104
183,1.829997,0.0352169164,0.00427245302,68,0,-120,-0.0128788194,0.00500158546,68,0,-0.0816000104
184,1.839999,0.0208517052,0.0114550581,68,0,0,-0.0128788194,0.00467518577,73,0,0
185,1.849997,-0.0150613207,0.00187825155,68,0,0,-0.0128788194,0.00467518577,73,0,0
186,1.859997,-0.0198497251,0.0425796807,67,-20,0,-0.0129860183,0.00467518577,73,-0.0134000005,0
187,1.869980,-0.0126671195,-0.00291015184,67,-20,0,-0.013120017,0.00467518577,73,-0.0134000005,0
188,1.879997,-0.000696110772,0.0210318659,68,0,0,-0.0131468168,0.00467518577,72,0,0
189,1.889999,-0.0150613207,0.0258202683,68,0,0,-0.0131468168,0.00467518577,72,0,0
190,1.899991,0.0184575021,0.00666665472,67,20,0,-0.0130396178,0.00467518577,72,0.0134000005,0
191,1.909999,-0.0222439263,0.00666665472,67,20,0,-0.0129056191,0.00467518577,72,0.0134000005,0
192,1.919976,0.0136690997,0.0114550581,69,0,0,-0.0128788194,0.00467518577,72,0,0
193,1.929991,-0.0102729173,-0.00291015184,69,0,0,-0.0128788194,0.00467518577,72,0,0
194,1.939995,0.0328227133,0.0713101029,68,-60,-120,-0.0132052181,0.00402238639,67,-0.0408000052,-0.0816000104
195,1.949973,0.0136690997,-0.0172753613,68,-60,-120,-0.0136132166,0.003206386,67,-0.0408000052,-0.0816000104
196,1.960000,0.0328227133,-0.0100927567,68,0,0,-0.0136948163,0.00304318592,67,0,0
197,1.969999,-0.0198497251,0.0138492603,68,0,0,-0.0136948163,0.00304318592,67,0,0
198,1.979971,0.00169809093,0.0138492603,68,-100,-120,-0.0142388167,0.00239038561,73,-0.0680000037,-0.0816000104
199,1.989984,0.0136690997,0.0258202683,68,-100,-120,-0.0149188172,0.00157438521,73,-0.0680000037,-0.0816000104
200,2.000000,-0.0150613207,0.0138492603,69,20,-160,-0.0149444183,0.000527985103,73,0.0137999998,-0.110399999
201,2.009974,0.0184575021,0.0210318659,69,20,-160,-0.0148064196,-0.00057601498,73,0.0137999998,-0.110399999
202,2.020000,-0.0318207331,0.0186376628,67,0,0,-0.0147788199,-0.000796814973,77,0,0
203,2.029992,0.00648649409,0.0114550581,67,0,0,-0.0147788199,-0.000796814973,77,0,0
204,2.040000,0.0328227133,0.0114550581,69,20,-60,-0.0146684209,-0.00112801499,72,0.0137999998,-0.0414000005
205,2.049992,0.0256401077,0.0401854776,69,20,-60,-0.0145304222,-0.00154201523,72,0.0137999998,-0.0414000005
206,2.059975,-0.0270323288,0.0210318659,68,120,0,-0.0140132215,-0.00162481528,72,0.0816000104,0
207,2.069993,0.00409229239,-0.0196695644,68,120,0,-0.0131972199,-0.00162481528,72,0.0816000104,0
208,2.079996,0.00648649409,-0.00769855548,68,120,-20,-0.0123812184,-0.00170641521,72,0.0816000104,-0.0136000011
209,2.089992,-0.0150613207,0.0210318659,68,120,-20,-0.0115652168,-0.00184241508,72,0.0816000104,-0.0136000011
210,2.099996,0.0256401077,0.00666665472,67,0,-20,-0.0112388162,-0.00197721506,70,0,-0.0134000005
211,2.109999,-0.00309031247,0.0258202683,67,0,-20,-0.0112388162,-0.00211121491,70,0,-0.0134000005
212,2.119977,-0.0102729173,0.0186376628,67,0,0,-0.0112388162,-0.00216481485,70,0,0
213,2.129996,0.00648649409,0.0162434615,67,0,0,-0.0112388162,-0.00216481485,70,0,0
214,2.139971,0.00648649409,0.0258202683,68,-20,0,-0.0113204168,-0.00216481485,70,-0.0136000011,0
215,2.149973,-0.0485801436,0.00427245302,68,-20,0,-0.0114564179,-0.00216481485,70,-0.0136000011,0
216,2.160129,-0.0246381275,0.0569448918,69,20,0,-0.011428019,-0.00216481485,71,0.0137999998,0
217,2.169974,-0.0078787161,0.0234260671,69,20,0,-0.0112900203,-0.00216481485,71,0.0137999998,0
218,2.179971,0.00169809093,0.033002872,68,-20,0,-0.0113164214,-0.00216481485,72,-0.0136000011,0
219,2.189972,0.00169809093,0.0210318659,68,-20,0,-0.0114524225,-0.00216481485,72,-0.0136000011,0
220,2.199975,0.00409229239,-0.0148811601,67,0,0,-0.0115068229,-0.00216481485,72,0,0
221,2.209992,-0.0581569523,-0.0196695644,67,0,0,-0.0115068229,-0.00216481485,72,0,0
222,2.220001,-0.0054845144,0.0449738838,68,20,0,-0.0114252223,-0.00216481485,73,0.0136000011,0
223,2.229998,0.0256401077,0.00427245302,68,20,0,-0.0112892212,-0.00216481485,73,0.0136000011,0
224,2.239990,-0.0102729173,0.00906085689,68,-140,40,-0.0118060196,-0.00200161501,73,-0.0952000022,0.0272000022
225,2.249947,0.0136690997,0.00427245302,68,-140,40,-0.0127580175,-0.00172961468,73,-0.0952000022,0.0272000022
226,2.260001,-0.0078787161,-0.00530435378,68,-140,40,-0.0137100155,-0.00145761436,73,-0.0952000022,0.0272000022
227,2.269999,-0.0294265319,-0.00769855548,68,-140,40,-0.0146620134,-0.00118561403,73,-0.0952000022,0.0272000022
228,2.280000,0.00169809093,-0.0340347737,68,0,0,-0.0150428126,-0.0010768139,73,0,0
229,2.289978,0.00169809093,0.0306086726,68,0,0,-0.0150428126,-0.0010768139,73,0,0
230,2.299991,0.00409229239,-0.00291015184,68,20,0,-0.0149612119,-0.0010768139,74,0.0136000011,0
231,2.309999,-0.0102729173,0.0377912782,68,20,0,-0.0148252109,-0.0010768139,74,0.0136000011,0
