Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y
3578,35.779990,-0.00449296413,0.0135448789,76,-340,-20,-0.0501993187,0.302897334
3579,35.789990,-0.0236465782,0.0135448789,78,0,0,-0.0527833104,0.302745342
3580,35.799989,-0.0236465782,-0.0127913393,78,0,0,-0.0527833104,0.302745342
3581,35.809988,0.0242374558,-0.034339156,77,40,-40,-0.0527833104,0.302745342
3582,35.820041,0.0242374558,-0.0199739449,77,40,-40,-0.0524753034,0.302437335
3583,35.829991,-0.00928136706,-0.055886969,77,140,-120,-0.0521672964,0.302129328
3584,35.839994,0.0194490533,-0.00800293591,77,140,-120,-0.0510892905,0.301205307
3585,35.849989,-0.00928136706,0.00636227429,77,20,-80,-0.0500112846,0.300281286
3586,35.859987,0.0290258601,-0.0295507517,77,20,-80,-0.0498572811,0.299665272
3587,35.869994,0.0457852706,-0.0271565504,77,180,-220,-0.0497032776,0.299049258
3588,35.879994,0.00268964097,0.00396807259,77,180,-220,-0.0483172834,0.297355294
3589,35.890141,0.00987224653,-0.055886969,77,140,-120,-0.0469312891,0.29566133
3590,35.899992,0.00508384267,-0.0295507517,77,140,-120,-0.0458532833,0.294737309
3591,35.909990,0.00268964097,0.0207274836,77,0,-40,-0.0447752774,0.293813288
3592,35.919986,-0.0116755692,-0.00560873421,77,0,-40,-0.0447752774,0.293505281
3593,35.929992,0.0386026651,-0.0391275585,77,20,-20,-0.0447752774,0.293197274
3594,35.939988,0.0290258601,0.0207274836,77,20,-20,-0.0446212739,0.293043345
3595,35.950006,-0.0236465782,0.0350926928,77,-20,0,-0.0444672704,0.292889416
3596,35.959972,-0.00209876243,0.0159390811,77,-20,0,-0.0446212739,0.292889416
3597,35.969988,0.0242374558,-0.0295507517,78,-100,120,-0.0447752774,0.292889416
3598,35.979994,0.0433910713,0.0279100891,78,-100,120,-0.0455552787,0.293825358
3599,35.989988,-0.00209876243,-0.0271565504,78,-80,100,-0.0463352799,0.2947613
3600,35.999993,0.0314200632,-0.0127913393,78,-80,100,-0.0469592847,0.295541227
3601,36.009985,-0.00209876243,0.00157387089,78,220,0,-0.0475832894,0.296321154
3602,36.019993,0.0338142626,0.0159390811,78,220,0,-0.0458672903,0.296321154
3603,36.029988,0.0170548521,0.0303042904,78,20,0,-0.0441512913,0.296321154
3604,36.039993,-0.0140697705,-0.0127913393,78,20,0,-0.0439952947,0.296321154
3605,36.049990,0.0194490533,0.0135448789,78,20,0,-0.0438392982,0.296321154
3606,36.059986,0.0122664478,0.0207274836,78,20,0,-0.0436833017,0.296321154
3607,36.069991,-0.0499827974,-0.0247623473,78,0,20,-0.0435273051,0.296321154
3608,36.079993,-0.0116755692,-0.0606753752,78,0,20,-0.0435273051,0.296477169
3609,36.089987,-0.00928136706,0.00636227429,74,-20,0,-0.0435273051,0.296633184
3610,36.099975,0.0122664478,0.00875647552,74,-20,0,-0.0436753109,0.296633184
3611,36.109989,0.0266316589,-0.0103971381,74,-40,0,-0.0438233167,0.296633184
3612,36.119995,-0.0404059887,0.0183332823,72,-40,0,-0.0441113189,0.296633184
3613,36.129993,0.00987224653,-0.0199739449,72,-40,0,-0.0443993211,0.296633184
3614,36.139989,-0.00209876243,-0.00082033081,72,0,0,-0.0443993211,0.296633184
3615,36.149993,-0.0188581739,-0.0247623473,72,0,0,-0.0443993211,0.296633184
3616,36.159987,0.0170548521,0.0207274836,72,0,0,-0.0443993211,0.296633184
3617,36.169990,0.00508384267,0.0207274836,72,0,0,-0.0443993211,0.296633184
3618,36.179987,0.00268964097,-0.0127913393,72,20,0,-0.04425532,0.296633184
3619,36.189992,-0.00449296413,-0.00560873421,72,20,0,-0.0441113189,0.296633184
3620,36.199987,0.0242374558,0.0135448789,72,100,-100,-0.0433913134,0.29591316
3621,36.209994,0.00747804437,-0.0199739449,72,100,-100,-0.0426713079,0.295193136
3622,36.219990,0.00987224653,0.0183332823,72,120,-100,-0.0418073013,0.294473112
3623,36.229994,-0.0140697705,-0.00082033081,72,120,-100,-0.0409432948,0.293753088
3624,36.239989,0.0433910713,0.00636227429,72,120,-100,-0.0400792882,0.293033063
3625,36.249986,0.0409968682,-0.0175797436,72,120,-100,-0.0392152816,0.292313039
3626,36.259975,0.00747804437,0.00157387089,72,140,-20,-0.0384088755,0.292169094
3627,36.269987,0.0170548521,0.00396807259,72,140,-20,-0.0374008678,0.292053938
3628,36.279989,-0.0140697705,-0.00800293591,72,-120,100,-0.0378904715,0.292601168
3629,36.289994,-0.00688716583,-0.00321453251,72,-120,100,-0.0387544781,0.293321192
3630,36.299986,0.0146606499,-0.0367333554,73,-200,80,-0.0400952771,0.293932378
3631,36.309991,0.0338142626,-0.00082033081,73,-200,80,-0.0415552743,0.294516355
3632,36.319990,0.0314200632,0.0303042904,72,-40,0,-0.0420776755,0.29463315
3633,36.329992,-0.0260407794,-0.0103971381,72,-40,0,-0.0423656777,0.29463315
3634,36.339987,0.00508384267,-0.0103971381,72,-40,0,-0.0426536798,0.29463315
3635,36.349989,-0.0140697705,0.0279100891,72,-40,0,-0.042941682,0.29463315
3636,36.359993,-0.00449296413,-0.0415217616,72,-200,100,-0.0441512764,0.295209169
3637,36.369993,0.0218432546,-0.00321453251,72,-200,100,-0.0455912687,0.295929193
3638,36.379993,0.00747804437,0.00636227429,72,-200,-80,-0.047031261,0.295612454
3639,36.389985,0.00747804437,0.00875647552,72,-200,-80,-0.0484712534,0.295036525
3640,36.399986,0.0433910713,0.0303042904,71,20,0,-0.0486456454,0.294921339
3641,36.409993,-0.00928136706,-0.0151855415,71,20,0,-0.0485036373,0.294921339
3642,36.419988,0.0170548521,-0.0367333554,73,0,0,-0.0484752357,0.294921339
3643,36.429966,0.0146606499,-0.0439159609,73,0,0,-0.0484752357,0.294921339
3644,36.439994,-0.0140697705,-0.0678579807,72,-20,0,-0.0485904366,0.294921339
3645,36.449991,-0.00209876243,-0.0247623473,72,-20,0,-0.0487344377,0.294921339
3646,36.459986,-0.0523769967,-0.0223681461,72,80,0,-0.0483024344,0.294921339
3647,36.469993,0.0338142626,-0.00321453251,72,80,0,-0.04772643,0.294921339
3648,36.479990,0.00268964097,-0.00800293591,71,100,-80,-0.0470432267,0.294466913
3649,36.489986,0.0338142626,-0.0199739449,71,100,-80,-0.0463332236,0.29389888
3650,36.499993,0.0409968682,0.00157387089,72,-140,80,-0.0469976291,0.294246018
3651,36.509995,-0.0188581739,-0.034339156,72,-140,80,-0.0480056368,0.294821948
3652,36.519987,-0.0260407794,-0.00082033081,72,0,0,-0.0482072383,0.294937134
3653,36.529995,-0.00449296413,-0.0175797436,72,0,0,-0.0482072383,0.294937134
3654,36.539985,0.00268964097,-0.0199739449,72,-40,0,-0.0484376401,0.294937134
3655,36.549989,-0.00209876243,-0.0151855415,72,-40,0,-0.0487256423,0.294937134
3656,36.559990,0.0409968682,0.0207274836,71,0,0,-0.0487832427,0.294937134
3657,36.569988,-0.0188581739,0.00157387089,71,0,0,-0.0487832427,0.294937134
3658,36.579993,0.0362084657,-0.0247623473,72,100,-100,-0.0482072383,0.294361115
3659,36.589971,-0.0428001918,0.00157387089,72,100,-100,-0.0474872328,0.29364109
3660,36.599986,-0.0140697705,-0.0247623473,70,20,0,-0.0472312346,0.293497086
3661,36.609993,0.00268964097,0.0255158879,70,20,0,-0.0470912382,0.293497086
3662,36.619985,0.0242374558,0.0111506777,71,-120,80,-0.0477448329,0.293951511
3663,36.629988,0.00987224653,-0.0151855415,71,-120,80,-0.0485968255,0.294519544
3664,36.639995,-0.0380117893,0.0279100891,71,-120,100,-0.049448818,0.295201182
3665,36.649993,-0.0260407794,0.00636227429,71,-120,100,-0.0503008105,0.295911223
3666,36.659985,0.0218432546,-0.00321453251,71,-40,40,-0.050698407,0.296280444
3667,36.669992,0.0146606499,0.00157387089,71,-40,40,-0.0509824045,0.29656446
3668,36.679988,0.0122664478,-0.00321453251,71,-120,180,-0.051720798,0.297643721
3669,36.689995,0.000295439298,-0.0319449529,71,-120,180,-0.0525727905,0.298921794
3670,36.699990,0.00747804437,0.0207274836,72,180,0,-0.051706396,0.299177408
3671,36.709985,-0.0404059887,0.0255158879,72,180,0,-0.0504104048,0.299177408
3672,36.719991,-0.00209876243,0.00636227429,72,200,20,-0.0489992127,0.299292564
3673,36.729991,0.0362084657,-0.0199739449,72,200,20,-0.0475592203,0.29943651
3674,36.739988,0.0242374558,-0.00082033081,72,20,0,-0.047156021,0.299465299
3675,36.749995,0.0218432546,-0.0295507517,72,20,0,-0.0470120199,0.299465299
3676,36.759992,-0.00928136706,-0.034339156,72,0,0,-0.0469832197,0.299465299
3677,36.769988,-0.0140697705,-0.00321453251,72,0,0,-0.0469832197,0.299465299
3678,36.779987,-0.0116755692,-0.034339156,72,20,0,-0.0468680188,0.299465299
3679,36.789993,-0.00688716583,0.0350926928,72,20,0,-0.0467240177,0.299465299
3680,36.799989,-0.00209876243,0.0183332823,72,0,20,-0.0466952175,0.299580455
3681,36.809986,-0.0164639726,0.0207274836,72,0,20,-0.0466952175,0.2997244
3682,36.819992,0.000295439298,0.0350926928,72,40,0,-0.0464648157,0.299753189
3683,36.829986,-0.00209876243,-0.0319449529,72,40,0,-0.046234414,0.299753189
3684,36.839990,0.0553620793,0.0255158879,71,20,20,-0.0460340083,0.299838394
3685,36.849995,0.0290258601,0.00396807259,71,20,20,-0.0458920002,0.299980402
3686,36.860079,0.000295439298,-0.0151855415,72,80,-140,-0.0454895943,0.299432367
3687,36.869967,0.00508384267,-0.00560873421,72,80,-140,-0.04491359,0.298424304
3688,36.879993,-0.0499827974,-0.0271565504,72,0,40,-0.0446831882,0.298193902
3689,36.889991,0.0218432546,0.0303042904,72,0,40,-0.0446831882,0.298481941
3690,36.899990,-0.00449296413,0.0326984935,72,120,20,-0.0441647843,0.298683524
3691,36.909994,-0.00449296413,-0.0223681461,72,120,20,-0.0433007777,0.298827469
3692,36.919992,-0.00209876243,0.00157387089,72,0,0,-0.042955175,0.298885047
3693,36.929986,-0.0308291819,0.0207274836,72,0,0,-0.042955175,0.298885047
3694,36.939992,0.0242374558,-0.0295507517,72,-40,0,-0.0431279764,0.298885047
3695,36.949988,0.00268964097,0.00636227429,72,-40,0,-0.0434159786,0.298885047
3696,36.959985,-0.0212523751,-0.0199739449,73,100,-80,-0.0430931747,0.298534662
3697,36.969991,0.0314200632,0.0111506777,73,100,-80,-0.0423631668,0.297950685
3698,36.979985,-0.0164639726,-0.0223681461,72,220,-160,-0.0411207676,0.297025889
3699,36.989992,-0.0140697705,0.00157387089,72,220,-160,-0.0395367742,0.29587388
3700,36.999987,-0.00928136706,-0.0175797436,72,-20,0,-0.0389895774,0.295413077
3701,37.009985,-0.0116755692,-0.00800293591,72,-20,0,-0.0391335785,0.295413077
3702,37.019989,0.00508384267,0.0159390811,71,-120,60,-0.0397023745,0.295668691
3703,37.029992,-0.00688716583,0.0446695015,71,-120,60,-0.040554367,0.296094716
3704,37.039996,-0.0380117893,-0.00082033081,73,60,0,-0.0406323634,0.296265125
3705,37.049991,-0.0164639726,-0.0534927696,73,60,0,-0.0401943624,0.296265125
3706,37.059996,-0.0332233831,-0.0103971381,72,-40,-60,-0.0401919633,0.296005934
3707,37.069993,-0.00688716583,0.00636227429,72,-40,-60,-0.0404799655,0.29557395
3708,37.079995,0.000295439298,-0.00321453251,73,-40,-100,-0.0407703705,0.294963151
3709,37.089993,0.00268964097,0.00636227429,73,-40,-100,-0.0410623774,0.294233143
3710,37.099973,0.0290258601,0.0111506777,72,-200,180,-0.0420431755,0.294718713
3711,37.109991,0.00508384267,-0.00560873421,72,-200,180,-0.0434831679,0.296014667
3712,37.119995,-0.0404059887,0.049457904,72,-660,1080,-0.0469103642,0.301198661
3713,37.129987,0.0146606499,0.0159390811,72,-660,1080,-0.0516623631,0.308974683
3714,37.139994,0.0122664478,0.0159390811,72,-180,340,-0.0543407574,0.31355387
3715,37.149991,-0.0212523751,-0.0103971381,72,-180,340,-0.0556367487,0.316001832
3716,37.159986,0.00268964097,0.0255158879,72,-520,380,-0.0584015399,0.318622619
3717,37.169993,0.0362084657,0.00396807259,72,-520,380,-0.0621455312,0.321358621
3718,37.179986,-0.0188581739,0.0111506777,72,-180,120,-0.0644207224,0.322971404
3719,37.189990,0.0218432546,-0.0127913393,72,-180,120,-0.0657167137,0.323835373
3720,37.199994,0.00987224653,0.00636227429,73,-20,-40,-0.0663227066,0.324005723
3721,37.209990,-0.00209876243,-0.0367333554,73,-20,-40,-0.0664687008,0.32371366
3722,37.219995,0.0338142626,-0.00800293591,72,0,0,-0.0665270984,0.323596835
3723,37.229994,-0.0212523751,-0.0103971381,72,0,0,-0.0665270984,0.323596835
3724,37.239989,-0.0428001918,0.0159390811,73,100,-80,-0.0660890937,0.323246449
3725,37.249985,0.0170548521,-0.00560873421,73,100,-80,-0.0653590858,0.322662473
3726,37.260007,-0.0212523751,-0.0247623473,72,-80,120,-0.0654126853,0.322947264
3727,37.270023,-0.00928136706,-0.00082033081,72,-80,120,-0.0659886897,0.323811233
3728,37.279985,-0.00688716583,-0.0103971381,72,0,0,-0.0662190914,0.324156821
3729,37.289989,0.0218432546,0.0446695015,72,0,0,-0.0662190914,0.324156821
3730,37.299995,0.00268964097,-0.0199739449,71,20,0,-0.0661338866,0.324156821
3731,37.309971,0.00987224653,-0.0439159609,71,20,0,-0.0659918785,0.324156821
3732,37.319990,-0.0332233831,-0.055886969,72,120,-100,-0.0654166713,0.323724806
3733,37.329985,0.00987224653,-0.0151855415,72,120,-100,-0.0645526648,0.323004782
3734,37.339994,0.0194490533,0.0207274836,74,140,-140,-0.0635854602,0.322095215
3735,37.349988,0.0146606499,0.0255158879,74,140,-140,-0.062549457,0.321059287
3736,37.359993,-0.00209876243,-0.0223681461,74,40,0,-0.0619574599,0.320644915
3737,37.369986,0.0290258601,-0.0103971381,74,40,0,-0.061661467,0.320644915
3738,37.379989,0.0314200632,-0.00560873421,74,360,240,-0.0599446744,0.321710557
3739,37.389995,-0.00449296413,-0.0199739449,74,360,240,-0.057280682,0.323486626
3740,37.399994,-0.00928136706,0.00396807259,75,40,140,-0.0560350865,0.324827015
3741,37.409992,-0.00688716583,-0.00800293591,75,40,140,-0.0557950884,0.325666964
3742,37.419990,-0.00449296413,-0.046310164,75,140,0,-0.0551950932,0.326296926
3743,37.429988,-0.00209876243,0.0183332823,75,140,0,-0.0541451015,0.326296926
3744,37.439992,-0.0164639726,-0.00321453251,75,-80,0,-0.0537551045,0.326296926
3745,37.449986,-0.00449296413,0.00875647552,75,-80,0,-0.0543550998,0.326296926
3746,37.459992,-0.0619538054,-0.0103971381,75,-100,-20,-0.0550150946,0.326236904
3747,37.469969,0.00508384267,0.0303042904,75,-100,-20,-0.0557650886,0.326086849
3748,37.479992,0.0194490533,-0.00082033081,75,0,20,-0.0562150851,0.326056838
3749,37.489990,-0.00688716583,-0.0223681461,75,0,20,-0.0562150851,0.326206893
3750,37.499988,-0.0260407794,-0.0103971381,74,-80,60,-0.0564518869,0.326474547
3751,37.509994,-0.00209876243,0.039881099,74,-80,60,-0.0570438914,0.326918602
3752,37.519989,0.000295439298,-0.00082033081,73,-100,-20,-0.0576910973,0.327126622
3753,37.529994,0.0266316589,-0.00800293591,73,-100,-20,-0.0584211051,0.326980591
3754,37.539993,-0.00928136706,-0.0199739449,74,-100,20,-0.0591551065,0.326952159
3755,37.549994,-0.00928136706,0.00157387089,74,-100,20,-0.0598950982,0.327100128
3756,37.559989,0.0386026651,-0.0103971381,75,-20,0,-0.0603990927,0.327188909
3757,37.569986,-0.0260407794,-0.0295507517,75,-20,0,-0.0605490915,0.327188909
3758,37.579993,0.0170548521,-0.0510985665,76,60,-100,-0.0604566932,0.326884925
3759,37.589988,0.0146606499,-0.00560873421,76,60,-100,-0.060000699,0.326124966
3760,37.599988,0.0266316589,-0.00560873421,74,260,-200,-0.0589575022,0.325076997
3761,37.609991,0.000295439298,-0.00321453251,74,260,-200,-0.0570335016,0.323597014
3762,37.619986,0.0170548521,-0.0654637739,73,-160,80,-0.0563463047,0.322942615
3763,37.629994,0.000295439298,-0.034339156,73,-160,80,-0.0575143136,0.323526591
3764,37.639994,0.0290258601,0.0183332823,73,-120,100,-0.0585655198,0.32416898
3765,37.649989,0.0242374558,-0.0175797436,73,-120,100,-0.0594415218,0.324898988
3766,37.659987,-0.0188581739,-0.00800293591,76,0,0,-0.059967123,0.325336993
3767,37.669987,0.0290258601,-0.0271565504,76,0,0,-0.059967123,0.325336993
3768,37.679965,0.0194490533,-0.0127913393,73,0,0,-0.059967123,0.325336993
3769,37.689991,0.0218432546,-0.034339156,73,0,0,-0.059967123,0.325336993
3770,37.699986,-0.0164639726,-0.00560873421,76,20,-20,-0.0599063262,0.325276196
3771,37.709991,0.0338142626,-0.00560873421,76,20,-20,-0.0597543344,0.325124204
3772,37.719985,0.00508384267,0.049457904,75,0,0,-0.0596631393,0.325033009
3773,37.729990,0.0362084657,-0.00800293591,75,0,0,-0.0596631393,0.325033009
3774,37.739995,0.00508384267,-0.0175797436,75,0,0,-0.0596631393,0.325033009
3775,37.749990,-0.0164639726,0.00157387089,75,0,0,-0.0596631393,0.325033009
3776,37.759993,0.0146606499,-0.0151855415,74,0,0,-0.0596631393,0.325033009
3777,37.769986,0.0122664478,0.00636227429,74,0,0,-0.0596631393,0.325033009
3778,37.779987,0.000295439298,0.049457904,76,180,-200,-0.0591159388,0.324424982
3779,37.789993,0.0433910713,0.00636227429,76,180,-200,-0.0577479377,0.322904915
3780,37.799988,0.0290258601,-0.0103971381,74,120,-100,-0.0565719381,0.321696877
3781,37.809995,-0.0140697705,-0.0103971381,74,120,-100,-0.0556839406,0.320956886
3782,37.819993,-0.00209876243,-0.00321453251,75,-40,100,-0.0552711412,0.320812881
3783,37.829992,-0.0188581739,-0.0127913393,75,-40,100,-0.0555711389,0.321562856
3784,37.839991,0.0362084657,-0.0151855415,75,-100,120,-0.0560511351,0.322372854
3785,37.849995,-0.0547711998,0.00636227429,75,-100,120,-0.0568011291,0.323272884
3786,37.859992,0.00508384267,-0.00082033081,76,-20,20,-0.0573119223,0.323873699
3787,37.870107,0.0170548521,0.0207274836,76,-20,20,-0.0574639142,0.324025691
3788,37.879993,0.0290258601,0.00157387089,76,0,0,-0.0575551093,0.324116886
3789,37.889987,-0.0284349807,0.0231216867,76,0,0,-0.0575551093,0.324116886
3790,37.899992,0.0386026651,0.00396807259,76,0,-100,-0.0575551093,0.323812902
3791,37.909971,0.00747804437,0.0135448789,76,0,-100,-0.0575551093,0.323052943
3792,37.919988,-0.00928136706,-0.0199739449,74,120,-100,-0.0571999103,0.322300971
3793,37.929992,0.0218432546,-0.0319449529,74,120,-100,-0.0563119128,0.321560979
3794,37.939990,-0.0116755692,-0.00560873421,74,140,-40,-0.0553647131,0.320998609
3795,37.949991,0.00268964097,0.0326984935,74,140,-40,-0.0543287098,0.320702672
3796,37.959986,0.0338142626,0.0255158879,75,0,0,-0.0537071079,0.32052511
3797,37.969996,0.00747804437,-0.0319449529,75,0,0,-0.0537071079,0.32052511
3798,37.979991,-0.0236465782,0.00636227429,74,-140,80,-0.0539143085,0.320643514
3799,37.989986,-0.00209876243,0.0111506777,74,-140,80,-0.0549503118,0.321235538
3800,37.999991,-0.00688716583,-0.0175797436,75,-200,120,-0.0560791157,0.321889162
3801,38.009990,0.00268964097,-0.0175797436,75,-200,120,-0.0575791225,0.322789192
3802,38.019991,0.0314200632,-0.0199739449,75,0,20,-0.0587791279,0.323539227
3803,38.029987,-0.0284349807,0.0111506777,75,0,20,-0.0587791279,0.323689282
3804,38.039986,0.0386026651,0.0135448789,73,0,0,-0.0587791279,0.323809326
3805,38.049995,-0.00928136706,0.00875647552,73,0,0,-0.0587791279,0.323809326
3806,38.059993,0.00508384267,-0.0295507517,74,0,0,-0.0587791279,0.323809326
3807,38.069988,0.0290258601,0.0279100891,74,0,0,-0.0587791279,0.323809326
3808,38.080028,-0.00209876243,0.0111506777,75,20,0,-0.0587491281,0.323809326
3809,38.089993,0.00747804437,-0.0415217616,75,20,0,-0.0585991293,0.323809326
3810,38.099985,-0.0260407794,-0.0271565504,76,0,0,-0.0584791303,0.323809326
3811,38.109989,-0.0140697705,0.0566405095,76,0,0,-0.0584791303,0.323809326
3812,38.119986,-0.0260407794,0.0303042904,75,0,0,-0.0584791303,0.323809326
3813,38.129995,0.0362084657,-0.0103971381,75,0,0,-0.0584791303,0.323809326
3814,38.139986,-0.00209876243,-0.0223681461,75,20,0,-0.0584491305,0.323809326
3815,38.149991,0.0122664478,-0.00560873421,75,20,0,-0.0582991317,0.323809326
3816,38.159986,-0.0308291819,0.00157387089,75,-120,60,-0.0583591312,0.323899329
3817,38.169991,-0.00449296413,0.0111506777,75,-120,60,-0.0592591241,0.324349344
3818,38.179992,-0.00449296413,-0.0199739449,75,-660,740,-0.060969118,0.325819343
3819,38.189986,-0.00449296413,-0.00082033081,75,-660,740,-0.065919131,0.331369281
3820,38.199996,0.0194490533,0.0446695015,76,-340,120,-0.0703959465,0.335991621
3821,38.209991,0.0409968682,-0.0223681461,76,-340,120,-0.0729799569,0.336903572
3822,38.219989,0.0122664478,-0.0439159609,74,-140,0,-0.0752543658,0.337633133
3823,38.229985,-0.00449296413,-0.00082033081,74,-140,0,-0.076290369,0.337633133
3824,38.239990,0.0314200632,0.0111506777,74,-100,120,-0.07726717,0.337810725
3825,38.250026,-0.0212523751,-0.00321453251,74,-100,120,-0.0780071616,0.338698685
3826,38.259987,0.0386026651,-0.0199739449,76,-560,380,-0.079450354,0.339986652
3827,38.269990,0.0170548521,0.0159390811,76,-560,380,-0.0837063491,0.342874646
3828,38.279992,0.00987224653,-0.0103971381,76,-200,80,-0.0874151438,0.345306635
3829,38.289991,-0.00449296413,-0.0439159609,76,-200,80,-0.0889351368,0.345914602
3830,38.299993,0.0242374558,-0.0103971381,76,0,20,-0.0901511312,0.346431375
3831,38.309986,-0.00928136706,-0.0199739449,76,0,20,-0.0901511312,0.346583366
3832,38.319991,-0.0116755692,0.0231216867,76,0,0,-0.0901511312,0.34670496
3833,38.329994,-0.00928136706,-0.0127913393,76,0,0,-0.0901511312,0.34670496
3834,38.339990,-0.0284349807,0.00875647552,76,80,-140,-0.0900295302,0.346492171
3835,38.349994,0.00268964097,0.00636227429,76,80,-140,-0.0894215256,0.345428228
3836,38.359985,-0.0188581739,-0.0127913393,77,100,-100,-0.0887811184,0.344423085
3837,38.369990,-0.0475885943,0.0135448789,77,100,-100,-0.0880111009,0.343653142
3838,38.379989,0.00987224653,0.0183332823,74,-20,-40,-0.0876082927,0.343072802
3839,38.389992,-0.00209876243,-0.0271565504,74,-20,-40,-0.0877562985,0.342776865
3840,38.399989,0.0122664478,-0.0127913393,75,120,0,-0.0876947045,0.342540115
3841,38.409993,-0.0260407794,0.0279100891,75,120,0,-0.0867947116,0.342540115
3842,38.419989,0.0194490533,0.0255158879,76,100,20,-0.0859507173,0.342600912
3843,38.429996,0.000295439298,0.00875647552,76,100,20,-0.0851907209,0.342752904
3844,38.439991,0.0218432546,0.0207274836,76,-100,220,-0.0850387216,0.343512923
3845,38.449987,0.0409968682,0.0135448789,76,-100,220,-0.085798718,0.345184982
3846,38.459992,-0.0164639726,-0.00082033081,73,0,60,-0.0862547159,0.346363395
3847,38.469996,0.0122664478,0.00875647552,73,0,60,-0.0862547159,0.346801341
3848,38.479988,-0.0188581739,0.00636227429,78,220,-180,-0.0855683088,0.346502513
3849,38.489991,0.00747804437,0.0111506777,78,220,-180,-0.0838522911,0.345098525
3850,38.499991,-0.0188581739,0.0279100891,75,120,-100,-0.0822994784,0.34382534
3851,38.509986,0.0457852706,-0.00560873421,75,120,-100,-0.0813994855,0.343075365
3852,38.519990,-0.0140697705,0.0135448789,76,-180,100,-0.0809530914,0.342627376
3853,38.529985,0.0146606499,-0.0103971381,76,-180,100,-0.0823210925,0.343387336
3854,38.539991,-0.00209876243,0.00396807259,76,80,-60,-0.0832938924,0.343904108
3855,38.549969,0.0338142626,-0.0103971381,76,80,-60,-0.0828074887,0.343539327
3856,38.559992,-0.00928136706,-0.00560873421,76,120,-100,-0.0821386874,0.343022555
3857,38.569992,0.0362084657,0.0111506777,76,120,-100,-0.0812266991,0.342262596
3858,38.579985,-0.00928136706,-0.0391275585,76,-80,100,-0.0803147107,0.341502637
3859,38.589993,-0.0212523751,-0.0127913393,76,-80,100,-0.0809227154,0.342262596
3860,38.599986,-0.00928136706,-0.0199739449,71,-20,0,-0.0814375207,0.342870563
3861,38.609990,0.0194490533,0.00875647552,71,-20,0,-0.0815795287,0.342870563
3862,38.619996,-0.0164639726,-0.0151855415,71,0,0,-0.0817215368,0.342870563
3863,38.629989,0.00987224653,-0.00321453251,71,0,0,-0.0817215368,0.342870563
3864,38.639995,0.0242374558,0.00157387089,71,0,0,-0.0817215368,0.342870563
3865,38.649994,0.0433910713,-0.00560873421,71,0,0,-0.0817215368,0.342870563
3866,38.659989,0.0122664478,0.00636227429,71,20,80,-0.0816931352,0.34298417
3867,38.669994,0.00268964097,-0.0439159609,71,20,80,-0.0815511271,0.343552202
3868,38.679991,0.000295439298,0.0111506777,70,0,20,-0.0814375207,0.344034642
3869,38.689995,0.0314200632,0.0135448789,70,0,20,-0.0814375207,0.344174713
3870,38.699993,0.0314200632,-0.00800293591,70,0,80,-0.0814375207,0.344398767
3871,38.709990,-0.0236465782,-0.0103971381,70,0,80,-0.0814375207,0.344958752
3872,38.720001,0.0218432546,-0.0415217616,71,-80,100,-0.0815511197,0.345548749
3873,38.730020,-0.0164639726,0.00875647552,71,-80,100,-0.0821191147,0.346258789
3874,38.739991,-0.0164639726,-0.0367333554,70,0,-20,-0.0825735107,0.346798807
3875,38.749990,-0.00688716583,-0.0175797436,70,0,-20,-0.0825735107,0.346658736
3876,38.759985,0.0338142626,0.0207274836,70,0,20,-0.0825735107,0.346574694
3877,38.769991,-0.0284349807,-0.0127913393,70,0,20,-0.0825735107,0.346714765
3878,38.779985,-0.0188581739,0.0159390811,71,0,0,-0.0825735107,0.346826822
3879,38.789989,-0.0332233831,0.0111506777,71,0,0,-0.0825735107,0.346826822
3880,38.799986,0.000295439298,-0.00560873421,71,20,0,-0.0825451091,0.346826822
3881,38.809988,0.0242374558,-0.0175797436,71,20,0,-0.082403101,0.346826822
3882,38.819992,0.0625446811,-0.0247623473,71,20,0,-0.082261093,0.346826822
3883,38.829987,0.0170548521,-0.00800293591,71,20,0,-0.0821190849,0.346826822
3884,38.839992,-0.0284349807,0.0135448789,70,80,40,-0.0818934813,0.34688282
3885,38.849985,0.00747804437,-0.00082033081,70,80,40,-0.0813334957,0.347162813
3886,38.859989,-0.0140697705,0.0279100891,70,0,140,-0.0808855072,0.347582817
3887,38.869987,0.0409968682,-0.00560873421,70,0,140,-0.0808855072,0.348562866
3888,38.880110,0.0242374558,-0.0247623473,71,-300,220,-0.081311509,0.349659294
3889,38.889975,-0.00928136706,0.0183332823,71,-300,220,-0.0834415182,0.351221234
3890,38.899991,0.0242374558,0.0374868959,71,0,0,-0.0851455256,0.352470785
3891,38.909994,-0.0236465782,0.0446695015,71,0,0,-0.0851455256,0.352470785
3892,38.919988,0.0433910713,0.0111506777,71,0,-20,-0.0851455256,0.352442384
3893,38.929987,-0.0140697705,-0.00800293591,71,0,-20,-0.0851455256,0.352300376
3894,38.939989,-0.00449296413,-0.0295507517,70,80,-80,-0.0850335285,0.352074772
3895,38.949987,-0.0116755692,-0.046310164,70,80,-80,-0.0844735429,0.351514786
